,created_at,description,friends_count,id,lang,location,name,screen_name,text,time_zone,verified
546,Wed Sep 23 15:46:58 +0000 2015,,0.0,6.467123687901594e+17,es,,Todo Noticias España,24H_Actualidad,ld dimite el presidente de   - winterkorn presentó su dimisión tras una reunión del consejo de supervisi ,,228.0
547,Wed Sep 23 15:46:59 +0000 2015,noticias más recientes de empresas  indicadores y economía mexicana e internacional. ::: una cuenta de @informador.,81.0,6.46712373454082e+17,es,guadalajara  jalisco,ECONOMÍA,informador_ECO,al momento: renuncia a su cargo main winterkorn presidente de   tras este escándalo-&gt; ,guadalajara,2933.0
548,Wed Sep 23 15:46:59 +0000 2015,guatemalteco viviendo en madrid  estudiante de ingenieria y developer desde siempre.,474.0,6.467123741462405e+17,es,madrid,Isra,Isracheck,pobre el programador del sistema de   a la calle,central time (us & canada),763.0
549,Wed Sep 23 15:47:02 +0000 2015,en tu huerto no hay tomates,47.0,6.467123839734252e+17,es,méxico,CalinFornia,Calinfornia,qué pasó    antes eras chévere,mexico city,175.0
550,Wed Sep 23 15:47:05 +0000 2015,,288.0,6.467123973113815e+17,es,,Noticias Panamá,PtyNoticias,renunció el presidente de   por el escándalo de los motores trucados foto/efe ,pacific time (us & canada),567.0
551,Wed Sep 23 15:47:06 +0000 2015,,8.0,6.467124001970995e+17,es,,angelica,angyadamscm,la cura de humildad de honda para general motors - el escándalo de los motores tdi de   en eeuu ha sac ,,9.0
552,Wed Sep 23 15:47:09 +0000 2015,fuente de noticias. cubrimos lo que pasa en españa y el resto del mundo.,42.0,6.467124157745725e+17,es,españa,La Verdad 24 España,LaVerdad24ES,dimite el presidente de   tras el escándalo de manipulación en eeuu ,caracas,9492.0
553,Wed Sep 23 15:47:12 +0000 2015,comunicadora y antropóloga  especialista en desarrollo social.,84.0,6.467124273887519e+17,es,perú,Pieri,PieriPilCa, y en el caso del perú qué medidas se tomarán sobre caso   ,lima,58.0
554,Wed Sep 23 15:47:12 +0000 2015,comunicador social,618.0,6.467124284331459e+17,es,caracas  venezuela,Kico,kicobautista,  adulteró 11 millones de automóviles en todo el mundo ,caracas,1323200.0
555,Wed Sep 23 15:47:13 +0000 2015,,579.0,6.467124298590904e+17,es,maracay,Robin hood,rovinjoob,por el escándalo renuncia el presidente de   vía ,caracas,219.0
556,Wed Sep 23 15:47:13 +0000 2015,publicista: por acá se habla  se crítica   se pelea y se opina de casi todo. soñando con la 6ta república a diario. optimista.,3395.0,6.467124328875295e+17,es,en algún lugar de un gran país,Gaby Santander H,gash276,los duros del teclado andan haciendo similitudes entre lo que sucedió en la   con el voto electrónico las cosas que uno lee,caracas,13662.0
557,Wed Sep 23 15:47:14 +0000 2015,,1516.0,6.467124349635789e+17,es,buenos aires,140 +,infotiempoen140,el escándalo de emisiones pone al jefe de   en la cuerda floja - the wall street journal americas ,buenos aires,376.0
558,Wed Sep 23 15:47:15 +0000 2015,fundado en 1982. en instagram @elorientaldemonagas,138.0,6.467124406427935e+17,es,maturín  monagas.,Diario El Oriental,ElOrientalMon,renuncia el presidente de   por escándalo internacional ,caracas,4920.0
559,Wed Sep 23 15:47:16 +0000 2015,amante de la buena música. apasionado del mundo del motor (más bien enfermo diría yo) y de todo lo que lleve ruedas. me gusta el fútbol  sí  lo reconozco.,563.0,6.46712444186923e+17,es,almería,José Luis Acebo,Popinstant,  y el escándalo de las emisiones: todas las claves ,madrid,175.0
560,Wed Sep 23 15:47:16 +0000 2015,,1481.0,6.467124441324339e+17,es,,Onda Cero,ondacero,te va a afectar el escándalo si tienes un   en españa ,madrid,2310.0
561,Wed Sep 23 15:47:17 +0000 2015,,832.0,6.467124459568333e+17,es,,Infotiempo,infotiempo140,el escándalo de emisiones pone al jefe de   en la cuerda floja - the wall street journal americas ,brasilia,453.0
562,Wed Sep 23 15:47:22 +0000 2015,lic. en comunicación social,618.0,6.467124666810327e+17,es,carrodilla  mendoza  argentina,Fernando Zárraga,fernandozarraga,igualito que aquí allá hay una mancha y los tipos se van solos acá se aferran al sillón y desafían a todos ,america/argentina/buenos_aires,965.0
563,Wed Sep 23 15:47:24 +0000 2015,todo lo que pasa en el mundo  en un solo lugar :),212.0,6.467124754932449e+17,es,montevideo  uruguay,LasNoticiasDelMundo,mundonoticiasuy,dimite el presidente de   tras el escándalo de las emisiones ,buenos aires,178.0
564,Wed Sep 23 15:47:25 +0000 2015,xataka es la publicación líder de tecnología en español. apasionados por la tecnología. menos tuits con nuestro rss en @xatakafeed,24.0,6.467124798553457e+17,es,,xataka,xataka,auf wiedersehen main winterkorn el caso   se cobra en el ceo su primera víctima ,madrid,409450.0
565,Wed Sep 23 15:47:25 +0000 2015,sartor en latín significa 'sastre'  hacemos el trabajo a la medida. gestión patrimonial • renta fija • renta variable • fondos de inversión • financiamiento.,938.0,6.46712482761941e+17,es,cerro el plomo 5420  santiago,Sartor Investments,SartorChile,renuncia el presidente de   por el escándalo de motores diésel ,brasilia,1421.0
566,Wed Sep 23 15:47:27 +0000 2015,vecinos c/granadilla majadahonda (madrid) hartos del ruido  la suciedad y la falta de respeto de los bares de la zona. si nadie nos escucha gritaremos cada tuit,138.0,6.467124907604992e+17,es,,vecinosGranadilla,CalleGranadilla,si   no conduzcas a que sí main winterkorn :),,118.0
567,Wed Sep 23 15:47:29 +0000 2015,todo lo que pasa en el mundo  en un solo lugar :),212.0,6.467124988135834e+17,es,montevideo  uruguay,LasNoticiasDelMundo,mundonoticiasuy,noticias del mundo el ceo de   renuncia tras escándalo ecológico ,buenos aires,178.0
568,Wed Sep 23 15:47:31 +0000 2015,información económica y empresarial asequible y cercana  con acento gallego. firmada por santiago rivas prádanos.,681.0,6.467125049959424e+17,es,a coruña,Santiago Rivas P ,VozdelaEmpresa,main winterkorn consejero delegado de   presenta su dimisión tras el escándalo de las emisiones de co2 ,,1059.0
569,Wed Sep 23 15:47:32 +0000 2015,moving projects: marketing movil  apps iphone  android  blackberry  java  j2me. el éxito de sus ideas es nuestra mejor recompensa,528.0,6.467125114216202e+17,es,asturias,App developer,lineaymedia,la cura de humildad de honda para general motors - el escándalo de los motores tdi de   en eeuu ha sac ,,555.0
570,Wed Sep 23 15:47:35 +0000 2015,vocero de tú comunidad,2.0,6.46712521416536e+17,es,república dominicana sdq,El Quisqueyano,ElQuisqueyanoRD,renuncia presidente de   por escándalo con vehículos venden en eeuu ,,34.0
571,Wed Sep 23 15:47:36 +0000 2015,no dependo de la gente :d vivo mi vida feliz,253.0,6.467125253508342e+17,es,[#puroalrap4life] ★,ÀnthonÎì Sòtò,AnthoniiSoto09,teampapii - dimite el presidente de   tras el escándalo de la manipulación (unete → ,la paz,745.0
572,Wed Sep 23 15:47:37 +0000 2015,#periodista en dos palabras puedo resumir cuanto he aprendido acerca de la vida: «sigue adelante» (robert frost),521.0,6.467125319276052e+17,es,,Isa Gaspar,Isaga89,el ceo de   main winterkorn dimite pero niega cualquier error vía ,greenland,347.0
573,Wed Sep 23 15:47:38 +0000 2015,venezuelan... chemical engineering student... addited to formula 1...,436.0,6.46712533999571e+17,es,maracaibo  venezuela.,Leonardo Cañas,leonardo_jcl, este caso de corrupción acabo con los planes futuros de en la  mientras las acciones de caen,caracas,459.0
574,Wed Sep 23 15:47:38 +0000 2015,,0.0,6.467125367762248e+17,es,,Prueba,nopuedo1234,"dimite el consejero delegado de   tras el escándalo de las emisiones de co2"" ",athens,0.0
575,Wed Sep 23 15:47:41 +0000 2015,,354.0,6.467125462217605e+17,es,los yébenes (toledo),Victoria Gutierrez,LongLife45,dimite el consejero delegado de   main winterkorn por el escándalo de las emisiones ,madrid,188.0
576,Wed Sep 23 15:47:44 +0000 2015,4 b's (basket  blues  bond  business and economic history)... vamos  lo que viene siendo un freak más...,89.0,6.467125588801659e+17,es,,Rafael Castro,castroscuro,seguro que   le echa la culpa a seat,,53.0
577,Wed Sep 23 15:47:44 +0000 2015,http://www.emprendiendoenverde.com/,632.0,6.467125592365916e+17,es,,elespacioverde,elespacioverde,después del escándalo de   europa se pregunta sobre sus procedimientos de homologación: en europa t ,athens,417.0
578,Wed Sep 23 15:47:46 +0000 2015,my tweets  dear friend  are blowing in the wind...,118.0,6.467125673401057e+17,es,,jaime agudo,zzjag,  es el lehman brothers del sector de la automoción,madrid,61.0
579,Wed Sep 23 15:47:46 +0000 2015,,67.0,6.467125684264468e+17,es,londres  reino unido.,Gaby,GabyGadhavi,y mientras tanto en argentina nos seguimos fumando cada uno ,,43.0
580,Wed Sep 23 15:47:46 +0000 2015,,558.0,6.467125691227177e+17,es,,Josep-Lluís Gonzalez,gonzalez_josep,dimite el presidente de   tras el escándalo por la manipulación de las emisiones de motores diésel  diario público,,171.0
581,Wed Sep 23 15:47:46 +0000 2015,vocero de tú comunidad,2.0,6.46712569990914e+17,es,república dominicana sdq,El Quisqueyano,ElQuisqueyanoRD,renuncia presidente de   por escándalo con vehículos venden en eeuu ,,34.0
582,Wed Sep 23 15:47:49 +0000 2015,#llantas bridgestone  amortiguadores  frenos  suspensión  taller #mecánico  alineación y balanceo  afinación  cambio de aceite y todo lo necesario para tu #auto,569.0,6.467125800656118e+17,es,,Polyllantas,Polyllantas,autos el impacto del escándalo de   en la marca “hecho en  - animal politico ,,799.0
583,Wed Sep 23 15:47:49 +0000 2015,#noticias de #perú y del #mundo actualizadas las 24 horas. #prensa #política #martínbelaundelossio #olm #lopézmeneses #dini #mbl #nadineheredía,6591.0,6.467125817517056e+17,es,perú,#Noticias del #Perú,peruenlanoticia,loúltimo: escándalo  : la búsqueda de responsables apunta a él - el comercio ,,100229.0
584,Wed Sep 23 15:47:49 +0000 2015,recuperemos a #maturin de la derecha parasitaria. fuera la derecha...,262.0,6.467125817684869e+17,es,maturin  venezuela,Maturin Socialista.,SocialismoMat,vzlanosedoblega el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisione ,caracas,181.0
585,Wed Sep 23 15:47:49 +0000 2015,#noticias de #perú y del #mundo actualizadas las 24 horas. #prensa #política #martínbelaundelossio #olm #lopézmeneses #dini #mbl #nadineheredía,6591.0,6.467125823263621e+17,es,perú,#Noticias del #Perú,peruenlanoticia,loúltimo: china   y el bce siguen en boca de todos a nivel global - diario gestión ,,100229.0
586,Wed Sep 23 15:47:50 +0000 2015,diario digital independiente,196.0,6.467125871539732e+17,es,madrid,La Voz Libre,lavozlibre,dimite el presidente de   main winterkorn tras el fraude en sus coches ,madrid,5649.0
587,Wed Sep 23 15:47:52 +0000 2015,mamaguevo to' .l.,193.0,6.467125928330854e+17,es,,✨,Iree__NeeXD,itepregunto el jefe de   dimite por el escándalo de las emisiones de gases ,,74.0
588,Wed Sep 23 15:47:53 +0000 2015,twitter oficial de el progreso. somos tu diario de lugo desde 1908. ahora puedes seguirnos también por http://www.facebook.com/elprogresodelugo,181.0,6.467125996614246e+17,es,lugo  galicia  españa,El Progreso de Lugo,elprogreso_Lugo,dimite main winterkorn presidente de   por el escándalo de las emisiones de gas ,,15248.0
589,Wed Sep 23 15:47:54 +0000 2015,,474.0,6.467126032180429e+17,es,córdoba,Diario CÓRDOBA,CORDOBA_diario,el presidente de   main winterkorn presenta su dimisión: el escándalo de las emisiones gfalsas pr ,madrid,38066.0
590,Wed Sep 23 15:47:54 +0000 2015,periodista / journalist. ahora en @cordoba_inter. mis historias en oxímoron.,867.0,6.467126036166124e+17,es,madrid (españa),Lorena Cano,LorenaCan0,y al final dimitió ,greenland,562.0
591,Wed Sep 23 15:47:55 +0000 2015,,299.0,6.467126060745032e+17,es,,Financiera FP,FinancieraFP,wolfsburgo la ciudad de   teme acabar como el 'detroit europeo' - - el escándalo del fraude en las emis…,belgrade,347.0
592,Wed Sep 23 15:47:55 +0000 2015,estudiante de comunicación audiovisual. twitter dedicado a las prácticas.,58.0,6.467126071229399e+17,es,,Sonia,RodriguezOrtizS,el presidente de   main winterkorn presenta su dimisión: el escándalo de las emisiones gfalsas pr ,amsterdam,73.0
593,Wed Sep 23 15:47:55 +0000 2015,periódico líder en información política. contamos con los columnistas mejor informados. los políticos tienen el poder  pero nosotros la verdad.,15449.0,6.467126079870812e+17,es,,Diario Cambio,Diario_Cambio,escándalo   méxico también debe investigar ,mexico city,36386.0
594,Wed Sep 23 15:47:55 +0000 2015,,299.0,6.467126079409971e+17,es,,Financiera FP,FinancieraFP,el ceo de   main winterkorn anuncia su dimisión por el escándalo de las emisiones - - el consejero de…,belgrade,347.0
595,Wed Sep 23 15:47:57 +0000 2015,información al minuto de los principales mercados financieros #bolsa #ibex35 #dowjones #nasdaq #daxx #eurostoxx #merval #igpa #ipc #metales #inmobiliaria,49.0,6.46712616535085e+17,es,,Tiempo De Bolsa,tiempodebolsa,wolfsburgo la ciudad de   teme acabar como el 'detroit europeo' mercados,,1388.0
596,Wed Sep 23 15:47:58 +0000 2015,. independiente es un sentimiento♥♥ rojo es mi pasion ♥♥ cℓυв aтℓєтιcσ iи∂єpєи∂ιєитє ♡  @carlitosralarc1 twitter,2002.0,6.467126181205156e+17,es,argentina ,Carlitos Alarcon,carlitosralarc1,renuncio el ceo de   despues del escandalo,buenos aires,449.0
597,Wed Sep 23 15:47:58 +0000 2015,amante del juego más hermoso. tifoso giallorosso hasta la muerte  #forzaroma. entusiasta total de la fórmula 1. melómano empedernido. obsesivo jugador de xbox.,177.0,6.46712618132992e+17,es,méxico  d.f.,Oscar De Juan,OscarOrdonezV,"se quejan del engaño de   en las emisiones pero bien que pagan el ""brinco"" cuando verifican sus latas doblemoral",central time (us & canada),178.0
598,Wed Sep 23 15:47:58 +0000 2015,información al minuto de los principales mercados financieros #bolsa #ibex35 #dowjones #nasdaq #daxx #eurostoxx #merval #igpa #ipc #metales #inmobiliaria,49.0,6.467126182505636e+17,es,,Tiempo De Bolsa,tiempodebolsa,el ceo de   main winterkorn anuncia su dimisión por el escándalo de las emisiones mercados,,1388.0
599,Wed Sep 23 15:47:58 +0000 2015,neoingenieria empresa especilizada en el desarrollo de sitios y aplicaciones web con sede en cuenca ecuador,19.0,6.467126209475338e+17,es,,NeoIngenieria,NeoIngenieria,renuncia ceo de   - main winterkorn ceo de   renuncio esta mañana luego de que la epa dio a  ,,39.0
600,Wed Sep 23 15:47:59 +0000 2015,,1966.0,6.467126253179781e+17,es,españa,#Win2Win,AgenteBocaBoca,wolfsburgo la ciudad de   teme acabar como el 'detroit europeo' ,madrid,657.0
601,Wed Sep 23 15:48:00 +0000 2015,,1966.0,6.467126274444984e+17,es,españa,#Win2Win,AgenteBocaBoca,el ceo de   main winterkorn anuncia su dimisión por el escándalo de las emisiones ,madrid,657.0
602,Wed Sep 23 15:48:02 +0000 2015,toda la actualidad de los mercados en una sola cuenta  noticias al minuto. #ibex35 #dowjones #nasdaq #eurostoxx #sp500 #nikkei #merval #ipsa #usx #bolsa,35.0,6.46712636940374e+17,es,,Tu Dinero en Bolsa,tudineroenbolsa,wolfsburgo la ciudad de   teme acabar como el 'detroit europeo' noticias,,413.0
603,Wed Sep 23 15:48:03 +0000 2015,toda la actualidad de los mercados en una sola cuenta  noticias al minuto. #ibex35 #dowjones #nasdaq #eurostoxx #sp500 #nikkei #merval #ipsa #usx #bolsa,35.0,6.467126392808038e+17,es,,Tu Dinero en Bolsa,tudineroenbolsa,el ceo de   main winterkorn anuncia su dimisión por el escándalo de las emisiones noticias,,413.0
